,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
272,Electric,Water,50,65,107,105,107,86,4,0,Psychic,Ghost,80,110,60,150,130,70,6,1,0
273,Rock,Dragon,82,121,119,69,59,71,6,0,Normal,Flying,100,50,50,76,96,70,2,0,0
274,Water,None,65,45,55,45,70,45,1,0,Fire,Psychic,75,69,72,114,100,104,6,0,1
275,Dragon,Ground,108,100,121,81,95,95,6,1,Fire,Fight,64,78,52,78,52,81,4,0,0
276,Normal,None,80,80,80,55,55,90,3,0,Psychic,None,50,95,90,95,90,180,3,1,1
277,Psychic,Fairy,38,35,35,65,55,50,3,0,Ground,None,90,60,60,40,40,40,2,0,0
278,Rock,Dark,100,164,150,95,120,71,2,0,Bug,None,45,45,35,20,30,20,3,0,0
279,Fight,None,75,80,55,25,35,35,5,0,Bug,None,38,35,40,27,25,35,6,0,1
280,Normal,None,85,110,90,45,90,80,5,0,Steel,Psychic,100,100,100,100,100,100,3,1,1
281,Bug,None,50,35,55,25,25,15,3,0,Normal,None,38,30,41,30,41,60,3,0,1
282,Poison,Dragon,65,75,90,97,123,44,6,0,Bug,None,38,35,40,27,25,35,6,0,0
283,Psychic,None,48,72,48,72,48,48,2,0,Ghost,Poison,30,35,30,100,35,80,1,0,1
284,Psychic,None,75,75,75,125,95,40,5,0,Water,Psychic,95,75,110,100,80,30,1,0,0
285,Psychic,None,106,150,70,194,120,140,1,1,Grass,Poison,45,50,55,75,65,30,1,0,0
286,Grass,None,65,55,115,100,40,60,1,0,Fairy,None,95,65,65,110,130,60,6,0,1
287,Normal,None,95,80,105,40,70,100,2,0,Rock,Flying,80,105,65,60,75,130,1,0,1
288,Steel,Ground,75,125,230,55,95,30,2,0,Psychic,None,65,40,50,125,60,30,5,0,1
289,Normal,None,80,80,80,55,55,90,3,0,Ghost,Poison,60,65,80,170,95,130,1,0,1
290,Psychic,None,85,73,70,73,115,67,1,0,Poison,Fight,83,106,65,86,65,85,4,0,1
291,Grass,Poison,60,70,65,125,105,90,4,0,Ground,Dark,95,117,80,65,70,92,5,0,1
292,Water,None,30,105,90,25,25,50,1,0,Poison,Flying,75,80,70,65,75,90,1,0,1
293,Fire,None,40,45,40,62,60,60,6,0,Ground,Steel,110,135,60,50,65,88,5,0,1
294,Fire,Fight,90,93,55,70,55,55,5,0,Psychic,None,50,70,160,70,160,90,3,1,1
295,Water,Flying,95,125,79,60,100,81,1,0,Water,Dark,72,95,67,103,71,122,6,0,1
296,Normal,Flying,76,65,45,92,42,91,4,0,Ice,Ground,50,50,40,30,30,50,2,0,0
297,Normal,Flying,76,65,45,92,42,91,4,0,Electric,None,70,75,80,135,80,135,3,0,1
298,Water,Ground,110,78,73,76,71,60,3,0,Water,None,45,67,60,35,50,63,1,0,1
299,Grass,Poison,80,82,83,100,100,80,1,0,Normal,Flying,45,50,43,40,38,62,6,0,0
300,Poison,Bug,40,50,90,30,55,65,4,0,Normal,Flying,52,65,55,58,62,60,1,0,0
301,Water,Fight,91,72,90,129,90,108,5,0,Rock,Ground,35,45,160,30,45,70,1,0,0
302,Ghost,Grass,85,100,122,58,75,54,6,0,Grass,Dragon,70,110,75,145,85,145,3,0,1
303,Bug,Grass,60,59,85,79,105,36,4,0,Bug,Flying,60,45,50,90,80,70,1,0,1
304,Psychic,None,50,95,90,95,90,180,3,1,Water,Ice,130,85,80,85,95,60,1,0,0
305,Fire,Psychic,75,69,72,114,100,104,6,0,Grass,Poison,60,62,63,80,80,60,1,0,0
306,Normal,Grass,80,100,70,60,70,95,5,0,Electric,Fire,50,65,107,105,107,86,4,0,0
307,Water,Dragon,75,95,95,95,95,85,2,0,Psychic,None,60,25,35,70,80,60,3,0,0
308,Rock,Flying,80,135,85,70,95,150,1,0,Water,None,53,51,53,61,56,40,4,0,0
309,Bug,None,37,25,41,25,41,25,4,0,Bug,Poison,65,150,40,15,80,145,1,0,1
310,Dragon,Flying,75,70,90,70,105,80,3,0,Rock,Psychic,70,95,85,55,65,70,3,0,0
311,Fight,Psychic,60,100,85,80,85,100,3,0,Rock,Ice,123,77,72,99,92,58,6,0,0
312,Psychic,None,80,45,65,90,110,80,3,0,Electric,Normal,44,38,33,61,43,70,6,0,0
313,Grass,None,75,80,95,90,100,50,2,0,Electric,None,60,50,70,80,80,140,1,0,0
314,Rock,Water,30,80,90,55,45,55,1,0,Rock,Water,72,105,115,54,86,68,6,0,1
315,Psychic,Fight,106,190,100,154,100,130,1,1,Psychic,None,76,25,45,67,55,24,5,0,0
316,Water,None,65,80,80,59,63,58,2,0,Ice,None,71,95,85,110,95,79,5,0,1
317,Fire,Fight,76,104,71,104,71,108,4,0,Normal,None,65,70,60,65,65,115,1,0,1
318,Ground,Dark,95,117,80,65,70,92,5,0,Normal,Flying,55,75,50,40,40,80,4,0,0
319,Ice,None,55,69,85,32,35,28,6,0,Water,None,55,65,95,95,45,85,1,0,1
320,Poison,Fight,48,61,40,61,40,50,4,0,Dragon,Psychic,80,130,100,160,120,110,3,1,1
321,Normal,None,60,85,69,60,69,77,5,0,Dark,Flying,60,85,42,85,42,91,2,0,1
322,Electric,Flying,90,90,85,125,90,100,1,1,Normal,None,75,95,60,65,60,115,5,0,1
323,Ghost,None,44,75,35,63,33,45,3,0,Normal,Flying,40,45,40,35,35,56,1,0,1
324,Dragon,None,65,95,100,60,50,50,3,0,Water,None,55,84,105,114,75,52,3,0,1
325,Water,Dark,70,120,40,95,40,95,3,0,Water,None,64,66,68,81,76,50,4,0,0
326,Dragon,Flying,95,145,130,120,90,120,3,0,Water,Grass,60,50,50,60,70,50,3,0,0
327,Rock,Ground,80,120,130,55,65,45,1,0,Dark,None,41,50,37,50,37,66,5,0,1
328,Dark,Fire,75,90,90,140,90,115,2,0,Steel,Psychic,40,55,80,35,60,30,3,0,0
329,Water,None,50,65,64,44,48,43,2,0,Grass,None,45,35,50,70,50,30,5,0,0
330,Rock,Ice,123,77,72,99,92,58,6,0,Grass,None,75,98,63,98,63,101,5,0,1
331,Grass,Poison,75,80,85,110,90,50,1,0,Ghost,Flying,90,50,34,60,44,70,4,0,1
332,Grass,Poison,40,30,35,50,70,55,4,0,Psychic,None,85,73,70,73,115,67,1,0,1
333,Dark,None,70,90,90,135,90,125,4,1,Rock,Ice,77,59,50,67,63,46,6,0,0
334,Ice,Ground,110,130,80,70,60,80,4,0,Fairy,None,78,65,68,112,154,75,6,0,0
335,Bug,Flying,70,80,102,80,102,40,4,0,Poison,Dragon,65,75,90,97,123,44,6,0,1
336,Electric,None,65,65,60,110,95,130,1,0,Psychic,Ghost,80,110,60,150,130,70,6,1,1
337,Grass,None,75,98,63,98,63,101,5,0,Normal,Fairy,115,45,20,45,25,20,1,0,0
338,Dark,None,41,50,37,50,37,66,5,0,Grass,None,66,65,48,62,57,52,6,0,0
339,Psychic,Flying,65,75,70,95,70,95,2,0,Normal,Flying,65,90,65,61,61,100,1,0,1
340,Dark,Fire,45,60,30,80,50,65,2,0,Normal,None,59,45,40,35,40,31,4,0,0
341,Grass,Ice,90,92,75,92,85,60,4,0,Fire,Fight,80,160,80,130,80,100,3,0,1
342,Grass,Ground,95,109,105,75,85,56,4,0,Fire,None,73,76,75,81,100,100,1,0,1
343,Dark,Flying,126,131,95,131,98,99,6,1,Normal,None,60,60,60,60,60,60,3,0,0
344,Electric,None,90,75,85,115,90,55,2,0,Dark,Psychic,86,92,88,68,75,73,6,0,1
345,Water,None,76,48,48,57,62,34,4,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
346,Poison,None,80,95,82,60,82,75,5,0,Psychic,Fight,106,190,100,154,100,130,1,1,1
347,Electric,None,80,120,79,95,79,70,4,0,Ice,None,95,117,184,44,46,28,6,0,0
348,Water,Ground,95,85,85,65,65,35,2,0,Normal,Flying,40,55,30,30,30,60,4,0,1
349,Electric,Fairy,67,58,57,81,67,101,6,0,Electric,None,45,60,32,50,32,76,5,0,0
350,Water,None,55,104,105,94,75,52,3,0,Normal,None,65,70,60,65,65,115,1,0,1
351,Ice,Water,110,80,90,95,90,65,3,0,Steel,Psychic,80,135,130,95,90,70,3,0,1
352,Water,Poison,65,95,75,55,55,85,2,0,Bug,None,80,70,40,100,60,145,5,0,1
353,Fairy,None,78,52,60,63,65,23,6,0,Electric,None,90,75,85,115,90,55,2,0,1
354,Psychic,None,116,55,85,107,95,29,5,0,Grass,None,75,89,85,55,65,36,4,0,1
355,Water,Ground,55,45,45,25,25,15,2,0,Poison,Ground,81,102,77,85,75,85,1,0,1
356,Poison,None,46,57,40,40,40,50,1,0,Normal,Psychic,100,77,77,128,128,90,5,0,1
357,Bug,Poison,45,25,50,25,25,35,1,0,Bug,None,40,29,45,29,45,36,4,0,1
358,Psychic,None,75,75,130,75,130,95,4,1,Grass,None,123,100,62,97,81,68,6,0,0
359,Grass,Fight,91,90,72,90,129,108,5,1,Water,Rock,74,108,133,83,65,32,5,0,0
360,Water,None,55,104,105,94,75,52,3,0,Steel,Psychic,60,75,100,55,80,50,3,0,0
361,Grass,None,100,100,125,110,50,50,4,0,Fire,None,65,95,57,100,85,93,1,0,1
362,Electric,None,60,45,70,45,90,95,4,0,Electric,Steel,25,35,70,95,55,45,1,0,0
363,Poison,Fight,83,106,65,86,65,85,4,0,Poison,Bug,40,50,90,30,55,65,4,0,0
364,Bug,Grass,45,53,70,40,60,42,5,0,Ice,None,36,50,50,65,60,44,5,0,1
365,Bug,Grass,60,59,85,79,105,36,4,0,Fire,None,50,85,55,65,65,90,1,0,1
366,Water,None,80,80,80,80,80,80,4,0,Ice,Ground,110,130,80,70,60,80,4,0,1
367,Dragon,Fire,100,120,100,150,120,90,5,1,Bug,Flying,86,76,86,116,56,95,4,0,1
368,Bug,None,45,30,35,20,20,45,1,0,Fight,None,40,80,35,35,45,70,1,0,1
369,Normal,None,38,36,38,32,36,57,6,0,Ground,None,108,112,118,68,72,47,4,0,0
370,Bug,Poison,40,60,40,40,40,30,2,0,Steel,Flying,65,80,140,40,70,70,2,0,1
371,Grass,None,66,65,48,62,57,52,6,0,Normal,None,90,55,75,60,75,30,1,0,0
372,Poison,None,35,60,44,40,54,55,1,0,Psychic,None,50,70,160,70,160,90,3,1,1
373,Grass,None,56,61,65,48,45,38,6,0,Fire,None,75,98,63,98,63,101,5,0,1
374,Bug,Flying,65,65,45,75,45,95,2,0,Normal,Fight,65,136,94,54,96,135,4,0,1
375,Dragon,Ground,58,70,45,40,45,42,4,0,Poison,Ground,90,92,87,75,85,76,1,0,1
376,Ground,Fire,100,180,160,150,90,90,3,1,Fire,None,38,41,40,50,65,65,1,0,0
377,Grass,None,30,30,30,30,30,30,2,0,Water,Ground,100,150,110,95,110,70,3,0,1
378,Steel,Ghost,45,80,100,35,37,28,6,0,Grass,Ice,90,132,105,132,105,30,4,0,1
379,Psychic,None,80,105,105,105,105,80,4,1,Rock,Water,60,115,105,65,70,80,1,0,1
380,Rock,Water,30,80,90,55,45,55,1,0,Fire,Flying,90,100,90,125,85,90,1,1,1
381,Fairy,None,44,38,39,61,79,42,6,0,Bug,Poison,45,25,50,25,25,35,1,0,0
382,Bug,Poison,40,60,40,40,40,30,2,0,Normal,Flying,50,55,50,36,30,43,5,0,1
383,Psychic,None,25,20,15,105,55,90,1,0,Water,Flying,40,30,30,55,30,85,3,0,0
384,Water,None,50,65,64,44,48,43,2,0,Dragon,Ice,125,120,90,170,100,95,5,1,1
385,Psychic,Fairy,20,25,45,70,90,60,4,0,Water,Fairy,70,20,50,20,50,40,2,0,0
386,Dragon,None,77,120,90,60,90,48,5,0,Grass,None,74,100,72,90,72,46,4,0,0
387,Grass,Poison,60,62,63,80,80,60,1,0,Bug,Rock,50,65,85,35,35,55,5,0,0
388,Bug,Flying,80,52,50,90,50,89,6,0,Normal,None,55,20,35,20,45,75,2,0,0
389,Psychic,None,40,35,30,120,70,105,1,0,Fire,Water,80,110,120,130,90,70,6,1,0
390,Ground,Rock,80,85,95,30,30,25,1,0,Water,None,65,65,65,50,50,90,1,0,1
391,Fairy,None,44,38,39,61,79,42,6,0,Grass,None,70,60,75,110,75,90,5,0,1
392,Water,Fight,90,95,95,70,90,70,1,0,Ice,None,80,80,80,80,80,80,3,0,1
393,Psychic,None,75,125,70,125,70,115,4,1,Water,Fight,91,72,90,129,90,108,5,0,0
394,Poison,Flying,85,90,80,70,80,130,2,0,Electric,Dragon,90,95,105,165,110,45,2,0,0
395,Psychic,None,76,25,45,67,55,24,5,0,Normal,None,40,45,35,40,40,90,1,0,1
396,Steel,Ghost,59,110,150,45,49,35,6,0,Poison,None,35,60,44,40,54,55,1,0,1
397,Grass,Flying,99,68,83,72,87,51,3,0,Psychic,None,65,40,50,125,60,30,5,0,0
398,Water,Ground,95,85,85,65,65,35,2,0,Fire,Normal,86,68,72,109,66,106,6,0,0
399,Bug,Flying,70,94,50,94,50,66,4,0,Bug,Steel,58,109,112,48,48,109,5,0,1
400,Fight,Psychic,60,100,85,80,85,100,3,0,Electric,None,65,65,60,110,95,130,1,0,1
401,Bug,Grass,60,59,85,79,105,36,4,0,Ice,None,36,50,50,65,60,44,5,0,1
402,Fire,None,70,90,45,15,45,50,5,0,Grass,Poison,69,55,45,55,55,15,5,0,0
403,Ghost,Grass,55,85,122,58,75,99,6,0,Bug,Flying,40,20,30,40,80,55,2,0,0
404,Dark,Fire,45,60,30,80,50,65,2,0,Fight,None,85,105,85,40,50,40,5,0,1
405,Electric,Flying,50,65,107,105,107,86,4,0,Grass,None,61,78,95,56,58,57,6,0,0
406,Normal,Ground,85,56,77,50,77,78,6,0,Rock,None,85,135,130,60,80,25,5,0,1
407,Water,Fight,91,72,90,129,90,108,5,0,Water,Poison,80,70,65,80,120,100,1,0,0
408,Ground,Rock,115,140,130,55,55,40,4,0,Fairy,None,78,65,68,112,154,75,6,0,0
409,Water,None,64,66,68,81,76,50,4,0,Ice,Ground,110,130,80,70,60,80,4,0,1
410,Water,None,65,80,80,59,63,58,2,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
411,Normal,None,55,50,40,40,40,75,5,0,Ground,None,100,150,140,100,90,90,3,1,1
412,Ground,None,90,120,120,60,60,50,2,0,Rock,Fairy,50,160,110,160,110,110,6,1,1
413,Bug,Ghost,1,90,45,30,30,40,3,0,Water,Grass,40,30,30,40,50,30,3,0,0
414,Bug,Flying,30,30,42,30,42,70,4,0,Ice,None,95,117,184,44,46,28,6,0,1
415,Rock,Ice,123,77,72,99,92,58,6,0,Fire,Flying,78,84,78,109,85,100,1,0,1
416,Electric,None,60,50,70,80,80,140,1,0,Ghost,Grass,54,66,70,44,55,46,6,0,0
417,Rock,None,67,125,40,30,30,58,4,0,Grass,None,70,60,70,87,78,85,4,0,1
418,Water,Rock,55,55,85,65,85,35,2,0,Fire,Flying,62,73,55,56,52,84,6,0,0
419,Normal,None,95,110,95,40,95,55,5,0,Fairy,None,35,20,65,40,65,20,2,0,0
420,Fire,Flying,106,130,90,110,154,90,2,1,Normal,Flying,40,45,40,35,35,56,1,0,0
421,Fairy,None,44,38,39,61,79,42,6,0,Ice,None,55,69,85,32,35,28,6,0,0
422,Normal,None,65,76,84,54,96,105,4,0,Ground,Flying,65,75,105,35,65,85,2,0,0
423,Fire,None,75,98,63,98,63,101,5,0,Water,Ground,100,110,90,85,90,60,3,0,0
424,Dark,Fight,50,75,70,35,70,48,5,0,Grass,None,100,100,100,100,100,100,4,1,1
425,Fire,None,59,59,58,90,70,73,6,0,Fire,Psychic,105,30,105,140,105,55,5,0,0
426,Grass,Poison,45,49,49,65,65,45,1,0,Bug,None,80,70,40,100,60,145,5,0,1
427,Fight,None,105,140,95,55,65,45,5,0,Water,Psychic,60,75,85,100,85,115,1,0,0
428,Grass,None,55,68,64,45,55,31,4,0,Electric,None,70,75,60,105,60,105,3,0,1
429,Dark,Fire,45,60,30,80,50,65,2,0,Grass,Poison,40,30,35,50,70,55,4,0,0
430,Bug,Poison,65,90,40,45,80,75,1,0,Ground,Flying,89,125,90,115,80,101,5,1,1
431,Dragon,Flying,95,145,130,120,90,120,3,0,Fire,Fight,60,85,60,85,60,55,3,0,0
432,Ghost,Poison,60,65,80,170,95,130,1,0,Water,Dark,95,155,109,70,130,81,1,0,0
433,Poison,Ground,90,92,87,75,85,76,1,0,Fight,Psychic,60,100,85,80,85,100,3,0,1
434,Grass,Poison,60,70,65,125,105,90,4,0,Poison,None,35,60,44,40,54,55,1,0,0
435,Fight,None,70,80,50,35,35,35,1,0,Ground,None,50,50,95,40,50,35,1,0,1
436,Water,None,43,80,65,50,35,35,3,0,Water,Psychic,95,75,110,100,80,30,1,0,0
437,Normal,None,55,50,40,40,40,75,5,0,Ghost,Grass,59,66,70,44,55,41,6,0,1
438,Fight,None,45,85,50,55,50,65,5,0,Ice,None,95,117,184,44,46,28,6,0,0
439,Bug,Flying,55,35,50,55,110,85,2,0,Electric,Normal,44,38,33,61,43,70,6,0,0
440,Rock,None,55,75,85,25,25,15,5,0,Fight,Steel,70,110,70,115,70,90,4,0,1
441,Rock,None,85,135,130,60,80,25,5,0,Ground,Steel,110,135,60,50,65,88,5,0,1
442,Fire,Flying,78,81,71,74,69,126,6,0,Grass,Poison,45,49,49,65,65,45,1,0,0
443,Ghost,None,60,60,60,105,105,105,4,0,Ground,Flying,75,95,125,45,75,95,4,0,0
444,Bug,None,45,22,60,27,30,29,6,0,Bug,Poison,65,90,40,45,80,75,1,0,1
445,Normal,None,55,50,40,40,40,75,5,0,Water,Dark,45,90,20,65,20,65,3,0,0
446,Normal,None,65,80,65,35,65,60,5,0,Fairy,None,62,48,66,59,57,49,6,0,0
447,Fire,Ground,70,100,70,105,75,40,3,0,Rock,Ground,55,95,115,45,45,35,1,0,0
448,Steel,None,80,75,150,75,150,50,3,1,Ghost,Grass,54,66,70,44,55,46,6,0,0
449,Dragon,Psychic,80,90,80,130,110,110,3,1,Fire,None,65,100,70,80,80,105,1,0,0
450,Grass,None,70,60,75,110,75,90,5,0,Water,Psychic,95,75,80,100,110,30,2,0,0
451,Water,Dark,70,140,70,110,65,105,3,0,Dragon,None,41,64,45,50,50,50,1,0,0
452,Normal,None,250,5,5,35,105,50,1,0,Psychic,Flying,67,57,55,77,55,114,5,0,1
453,Fire,Flying,90,100,90,125,85,90,1,1,Grass,Poison,65,90,50,85,45,55,1,0,0
454,Ice,None,80,120,80,120,80,100,3,0,Water,Ground,105,95,75,85,75,74,5,0,0
455,Normal,Flying,40,55,30,30,30,85,3,0,Flying,None,79,100,80,110,90,121,5,1,1
456,Water,None,69,69,76,69,86,91,4,0,Bug,Poison,60,50,70,50,90,65,3,0,0
457,Water,None,50,53,62,58,63,44,6,0,Ground,Ghost,89,124,80,55,80,55,5,0,1
458,Steel,Psychic,100,100,100,100,100,100,3,1,Grass,Flying,35,35,40,35,55,50,2,0,0
459,Water,Flying,45,20,50,60,120,50,4,0,Water,Fairy,70,20,50,20,50,40,2,0,0
460,Psychic,None,85,73,70,73,115,67,1,0,Normal,Fairy,103,60,126,80,126,50,5,0,0
461,Dark,None,70,90,90,135,90,125,4,1,Dark,None,65,150,60,115,60,115,3,0,0
462,Grass,None,60,40,60,40,60,35,3,0,Poison,Flying,75,80,70,65,75,90,1,0,1
463,Water,Poison,80,70,65,80,120,100,1,0,Normal,None,150,160,100,95,65,100,3,0,1
464,Bug,Flying,30,30,42,30,42,70,4,0,Grass,Flying,35,35,40,35,55,50,2,0,0
465,Poison,Dark,103,93,67,71,61,84,4,0,Fire,Flying,78,104,78,159,115,100,1,0,1
466,Steel,Fight,91,90,129,90,72,108,5,1,Grass,Poison,45,50,55,75,65,30,1,0,0
467,Fire,Fight,64,78,52,78,52,81,4,0,Electric,Fire,50,65,107,105,107,86,4,0,1
468,Fight,None,70,80,50,35,35,35,1,0,Steel,Psychic,57,24,86,24,86,23,4,0,0
469,Water,Rock,74,108,133,83,65,32,5,0,Normal,None,150,160,100,95,65,100,3,0,1
470,Ghost,None,60,60,60,85,85,85,2,0,Bug,Electric,50,47,50,57,50,65,5,0,0
471,Water,None,30,40,70,70,25,60,1,0,Fire,Psychic,105,30,105,140,105,55,5,0,0
472,Dark,None,40,65,40,80,40,65,5,0,Dragon,Fire,100,120,100,150,120,90,5,1,1
473,Dark,Flying,110,65,105,55,95,80,5,0,Steel,Rock,50,70,100,40,40,30,3,0,0
474,Water,None,59,63,80,65,80,58,1,0,Bug,Flying,70,60,62,80,82,60,3,0,1
475,Poison,Dark,63,63,47,41,41,74,4,0,Normal,Flying,63,60,55,50,50,71,1,0,0
476,Electric,None,65,85,70,75,70,40,5,0,Fire,None,39,52,43,60,50,65,2,0,1
477,Psychic,None,75,125,70,125,70,115,4,1,Fight,Psychic,60,100,85,80,85,100,3,0,0
478,Poison,None,61,72,57,55,55,65,1,0,Grass,Dark,90,100,60,90,60,80,3,0,1
479,Poison,Water,50,60,60,60,60,30,6,0,Poison,Dragon,65,75,90,97,123,44,6,0,1
480,Water,Steel,84,86,88,111,101,60,4,0,Grass,Poison,45,49,49,65,65,45,1,0,0
481,Grass,None,75,89,85,55,65,36,4,0,Bug,None,65,125,100,55,70,85,1,0,1
482,Steel,Fight,91,90,129,90,72,108,5,1,Grass,None,55,68,64,45,55,31,4,0,0
483,Bug,Grass,35,70,55,45,55,25,1,0,Rock,Grass,86,81,97,81,107,43,3,0,1
484,Electric,Flying,90,90,85,125,90,100,1,1,Fire,None,58,64,58,80,65,80,2,0,0
485,Rock,Ice,77,59,50,67,63,46,6,0,Water,None,43,80,65,50,35,35,3,0,0
486,Ice,None,55,69,85,32,35,28,6,0,Normal,Flying,100,123,75,57,75,80,5,0,1
487,Dark,None,65,130,60,75,60,75,3,0,Normal,None,55,20,35,20,45,75,2,0,1
488,Psychic,Fairy,68,85,65,165,135,100,3,0,Grass,None,66,65,48,62,57,52,6,0,0
489,Psychic,Fight,68,165,95,65,115,110,4,0,Dragon,Ground,58,70,45,40,45,42,4,0,0
490,Psychic,None,65,65,60,130,95,110,2,0,Normal,Flying,83,80,80,135,80,121,1,0,1
491,Water,Ice,50,95,180,85,45,70,1,0,Water,None,50,65,64,44,48,43,2,0,0
492,Normal,None,40,45,35,40,40,90,1,0,Normal,None,85,80,90,105,95,60,2,0,0
493,Fairy,None,60,80,50,40,40,30,2,0,Bug,None,45,45,35,20,30,20,3,0,0
494,Normal,Flying,45,40,60,40,75,50,3,0,Grass,None,45,35,50,70,50,30,5,0,0
495,Dragon,Flying,95,135,80,110,80,100,3,0,Electric,Ghost,50,50,77,95,77,91,4,0,0
496,Normal,Grass,60,60,50,40,50,75,5,0,Water,Grass,40,30,30,40,50,30,3,0,0
497,Bug,None,50,20,55,25,25,30,1,0,Fairy,None,82,80,86,85,75,72,6,0,1
498,Electric,None,90,75,85,115,90,55,2,0,Rock,Fairy,50,50,150,50,150,50,6,0,0
499,Water,None,100,75,115,90,115,85,2,1,Water,Fight,90,95,95,70,90,70,1,0,0
500,Normal,None,45,55,39,35,39,42,5,0,Steel,Ghost,45,80,100,35,37,28,6,0,1
501,Steel,Ghost,59,110,150,45,49,35,6,0,Dark,Fire,75,90,50,110,80,95,2,0,1
502,Water,Dark,95,155,109,70,130,81,1,0,Water,None,30,105,90,25,25,50,1,0,0
503,Dragon,Flying,105,180,100,180,100,115,3,1,Water,None,55,84,105,114,75,52,3,0,0
504,Rock,None,67,125,40,30,30,58,4,0,Water,Flying,40,30,30,55,30,85,3,0,1
505,Normal,Fairy,50,20,40,20,40,20,3,0,Fire,None,75,98,63,98,63,101,5,0,1
506,Normal,None,255,10,10,75,135,55,2,0,Water,None,65,65,65,50,50,90,1,0,1
507,Ground,Flying,89,145,90,105,80,91,5,1,Grass,None,75,89,85,55,65,36,4,0,0
508,Bug,Flying,60,70,50,100,50,65,3,0,Electric,None,85,115,80,105,80,50,5,0,0
509,Bug,Fight,80,185,115,40,105,75,2,0,Normal,None,59,45,40,35,40,31,4,0,0
510,Water,None,30,40,70,70,25,60,1,0,Dragon,Ground,108,130,95,80,85,102,4,0,1
511,Ground,None,90,120,120,60,60,50,2,0,Water,None,55,130,115,50,50,75,1,0,1
512,Psychic,None,25,20,15,105,55,90,1,0,Psychic,None,65,65,60,130,95,110,2,0,1
513,Ground,Rock,80,85,95,30,30,25,1,0,Electric,None,60,40,50,75,85,95,3,0,0
514,Steel,Ground,75,85,200,55,65,30,2,0,Water,None,50,65,64,44,48,43,2,0,1
515,Dark,Dragon,52,65,50,45,50,38,5,0,Water,None,65,45,55,45,70,45,1,0,1
516,Dragon,None,46,87,60,30,40,57,5,0,Fire,Ground,70,120,100,145,105,20,3,0,0
517,Dragon,Flying,95,135,80,110,80,100,3,0,Normal,None,73,95,62,85,65,85,2,0,0
518,Electric,None,70,55,55,80,60,45,2,0,Grass,Fairy,40,27,60,37,50,66,5,0,1
519,Psychic,Fight,68,165,95,65,115,110,4,0,Dark,Ghost,50,75,75,65,65,50,3,0,1
520,Water,None,55,65,95,95,45,85,1,0,Rock,Ground,40,80,100,30,30,20,1,0,0
521,Bug,Fire,55,85,55,50,55,60,5,0,Fight,Psychic,60,60,75,60,75,80,3,0,1
522,Water,None,100,100,90,150,140,90,3,1,Electric,Flying,79,115,70,125,80,111,5,1,1
523,Psychic,None,50,95,90,95,90,180,3,1,Ice,None,80,80,80,80,80,80,3,0,0
524,Dragon,Flying,95,135,80,110,80,100,3,0,Ground,Psychic,40,40,55,40,70,55,3,0,0
525,Electric,None,45,60,32,50,32,76,5,0,Ground,None,100,150,140,100,90,90,3,1,1
526,Bug,Flying,86,76,86,116,56,95,4,0,Rock,Dark,100,134,110,95,100,61,2,0,0
527,Psychic,Fairy,28,25,25,45,35,40,3,0,Dragon,Electric,100,150,120,120,100,90,5,1,1
528,Normal,None,60,90,70,60,120,40,3,0,Dragon,Ground,58,70,45,40,45,42,4,0,1
529,Fire,Fight,110,123,65,100,65,65,5,0,Psychic,None,40,35,30,120,70,105,1,0,0
530,Ghost,Dragon,150,100,120,100,120,90,4,1,Normal,None,65,60,70,85,75,40,1,0,1
531,Water,Fight,90,95,95,70,90,70,1,0,Ground,Dragon,80,100,80,80,80,100,3,0,1
532,Dragon,None,46,87,60,30,40,57,5,0,Fire,Flying,78,81,71,74,69,126,6,0,1
533,Dark,None,40,65,40,80,40,65,5,0,Bug,None,45,30,35,20,20,45,1,0,0
534,Psychic,None,110,65,75,125,85,30,5,0,Electric,None,60,50,40,85,75,95,3,0,1
535,Normal,Flying,45,40,60,40,75,50,3,0,Steel,Psychic,100,100,100,100,100,100,3,1,1
536,Fight,None,85,105,85,40,50,40,5,0,Ground,Fire,100,180,160,150,90,90,3,1,1
537,Water,None,71,73,88,120,89,59,6,0,Rock,Steel,60,55,145,75,150,40,4,0,0
538,Ice,None,80,80,80,80,80,80,3,0,Dragon,None,61,84,65,70,70,70,1,0,0
539,Grass,Psychic,60,40,80,60,45,40,1,0,Ghost,Fire,60,40,60,95,60,55,5,0,1
540,Normal,Psychic,70,80,65,90,65,85,2,0,Fairy,None,44,38,39,61,79,42,6,0,0
541,Dragon,None,65,95,100,60,50,50,3,0,Normal,Grass,60,60,50,40,50,75,5,0,1
542,Ground,Rock,115,140,130,55,55,40,4,0,Water,None,30,105,90,25,25,50,1,0,1
543,Dark,Fight,65,90,115,45,115,58,5,0,Fire,Normal,62,50,58,73,54,72,6,0,1
544,Psychic,None,65,65,60,130,95,110,2,0,Water,None,45,67,60,35,50,63,1,0,0
545,Ground,Ghost,89,124,80,55,80,55,5,0,Normal,Grass,80,100,70,60,70,95,5,0,1
