,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
273,Fight,None,35,35,35,35,35,35,2,0,Bug,Flying,65,155,120,65,90,105,1,0,1
274,Fight,None,50,120,53,35,110,87,1,0,Poison,None,70,43,53,43,53,40,3,0,0
275,Grass,None,50,53,48,53,48,64,5,0,Dragon,None,46,87,60,30,40,57,5,0,0
276,Steel,Ghost,59,110,150,45,49,35,6,0,Normal,Flying,45,50,43,40,38,62,6,0,1
277,Rock,None,55,75,85,25,25,15,5,0,Bug,None,45,30,35,20,20,45,1,0,0
278,Ground,None,35,80,50,50,70,120,1,0,Rock,Psychic,70,95,85,55,65,70,3,0,0
279,Dragon,None,45,75,60,40,30,50,3,0,Psychic,Fairy,68,85,65,165,135,100,3,0,1
280,Normal,Flying,83,80,80,135,80,121,1,0,Water,Grass,60,50,50,60,70,50,3,0,0
281,Poison,None,70,43,53,43,53,40,3,0,Psychic,None,60,48,45,43,90,42,1,0,1
282,Bug,Poison,60,100,89,55,69,112,5,0,Ground,Psychic,40,40,55,40,70,55,3,0,0
283,Ice,None,80,80,80,80,80,80,3,0,Bug,Flying,80,52,50,90,50,89,6,0,1
284,Electric,None,45,65,34,40,34,45,4,0,Fire,Flying,62,73,55,56,52,84,6,0,1
285,Ghost,None,44,75,35,63,33,45,3,0,Fire,Ground,70,100,70,105,75,40,3,0,0
286,Grass,Dark,90,100,60,90,60,80,3,0,Ice,Ground,100,100,80,60,60,50,2,0,0
287,Grass,Ground,95,109,105,75,85,56,4,0,Bug,None,50,75,45,40,45,60,5,0,1
288,Normal,Ground,85,56,77,50,77,78,6,0,Fight,Dark,95,124,78,69,71,58,6,0,0
289,Rock,Fairy,50,160,110,160,110,110,6,1,Electric,None,45,60,32,50,32,76,5,0,0
290,Normal,None,70,65,65,55,55,70,3,0,Dragon,Ground,108,170,115,120,95,92,4,0,1
291,Electric,None,65,65,60,110,95,130,1,0,Normal,Flying,63,60,55,50,50,71,1,0,0
292,Ground,Flying,75,95,125,45,75,95,4,0,Water,Ground,95,85,85,65,65,35,2,0,0
293,Grass,Poison,45,50,55,75,65,30,1,0,Bug,None,65,125,100,55,70,85,1,0,1
294,Steel,None,70,140,230,60,80,50,3,0,Rock,Ice,123,77,72,99,92,58,6,0,1
295,Fire,None,85,97,66,105,66,65,5,0,Fire,Ground,70,100,70,105,75,40,3,0,0
296,Water,Dark,45,90,20,65,20,65,3,0,Fire,Ground,60,60,40,65,45,35,3,0,0
297,Rock,Grass,86,81,97,81,107,43,3,0,Normal,Flying,83,80,80,135,80,121,1,0,1
298,Normal,None,160,110,65,65,110,30,1,0,Dragon,Ground,68,90,65,50,55,82,4,0,1
299,Bug,Rock,20,10,230,10,230,5,2,0,Grass,None,60,40,60,40,60,35,3,0,1
300,Bug,Rock,20,10,230,10,230,5,2,0,Water,None,45,67,60,35,50,63,1,0,1
301,Fight,None,80,100,70,50,60,45,1,0,Steel,None,80,75,150,75,150,50,3,1,1
302,Bug,None,50,35,55,25,25,15,3,0,Normal,None,250,5,5,35,105,50,1,0,0
303,Water,Dark,95,155,109,70,130,81,1,0,Bug,None,65,47,55,73,75,85,3,0,1
304,Electric,None,45,63,37,65,55,95,2,0,Fairy,None,62,48,66,59,57,49,6,0,0
305,Dark,None,60,105,60,120,60,105,5,0,Electric,Flying,90,90,85,125,90,100,1,1,0
306,Water,None,80,82,78,95,80,85,1,0,Ghost,None,20,40,90,30,90,25,3,0,0
307,Psychic,None,45,30,50,65,50,45,4,0,Normal,None,55,66,44,44,56,85,4,0,1
308,Dark,Dragon,52,65,50,45,50,38,5,0,Ice,None,95,117,184,44,46,28,6,0,0
309,Psychic,None,60,45,70,75,85,55,5,0,Grass,Dark,70,115,60,115,60,55,3,0,1
310,Bug,Flying,60,70,50,100,50,65,3,0,Electric,None,85,115,80,105,80,50,5,0,0
311,Grass,Poison,80,100,123,122,120,80,1,0,Normal,None,70,65,65,55,55,70,3,0,0
312,Normal,None,95,110,95,40,95,55,5,0,Water,None,59,63,80,65,80,58,1,0,1
313,Dragon,None,61,84,65,70,70,70,1,0,Fairy,None,44,38,39,61,79,42,6,0,1
314,Psychic,None,45,30,50,55,65,45,5,0,Grass,None,65,110,130,60,65,95,4,0,1
315,Fairy,None,78,65,68,112,154,75,6,0,Bug,Ground,60,79,105,59,85,36,4,0,0
316,Rock,Steel,60,55,145,75,150,40,4,0,Ghost,Grass,55,85,122,58,75,99,6,0,1
317,Electric,Dragon,90,95,105,165,110,45,2,0,Grass,None,70,85,65,105,85,120,3,0,1
318,Fight,Psychic,60,60,75,60,75,80,3,0,Bug,Fight,80,125,75,40,95,85,2,0,1
319,Grass,Poison,75,80,85,110,90,50,1,0,Ground,None,35,80,50,50,70,120,1,0,0
320,Normal,None,84,71,43,71,43,48,3,0,Rock,None,70,105,105,50,40,20,5,0,0
321,Grass,Poison,60,70,65,125,105,90,4,0,Ice,None,95,117,184,44,46,28,6,0,1
322,Bug,Grass,35,70,55,45,55,25,1,0,Psychic,Fairy,40,45,65,100,120,90,1,0,0
323,Grass,Fight,60,130,80,60,60,70,3,0,Fire,None,50,85,55,65,65,90,1,0,1
324,Bug,Steel,75,90,140,60,60,40,2,0,Grass,Steel,74,94,131,54,116,20,5,0,0
325,Bug,Steel,60,69,95,69,95,36,4,0,Dragon,Ground,58,70,45,40,45,42,4,0,1
326,Dark,Fire,75,90,90,140,90,115,2,0,Normal,Flying,40,45,40,35,35,56,1,0,0
327,Water,Electric,75,38,38,56,56,67,2,0,Bug,Grass,60,95,80,60,80,30,1,0,1
328,Grass,None,45,35,50,70,50,30,5,0,Psychic,None,70,55,95,95,110,65,5,0,1
329,Dragon,None,45,75,60,40,30,50,3,0,Grass,None,55,68,64,45,55,31,4,0,0
330,Dragon,Ground,108,100,121,81,95,95,6,1,Poison,None,73,100,60,100,60,65,3,0,0
331,Psychic,None,55,55,55,85,55,30,5,0,Ghost,None,58,50,145,95,105,30,5,0,1
332,Electric,None,60,90,55,90,80,110,1,0,Bug,Electric,70,77,60,97,60,108,5,0,0
333,Electric,None,45,63,37,65,55,95,2,0,Water,Dark,95,155,109,70,130,81,1,0,0
334,Water,Ground,95,85,85,65,65,35,2,0,Normal,Psychic,100,77,77,128,128,90,5,0,1
335,Poison,None,35,60,44,40,54,55,1,0,Normal,None,95,80,105,40,70,100,2,0,1
336,Dark,Flying,110,65,105,55,95,80,5,0,Electric,None,55,40,40,65,45,35,2,0,0
337,Ground,Steel,110,135,60,50,65,88,5,0,Water,Flying,40,30,30,55,30,85,3,0,0
338,Fire,None,39,52,43,60,50,65,2,0,Ghost,Grass,85,110,76,65,82,56,6,0,0
339,Fire,None,85,97,66,105,66,65,5,0,Fire,None,115,115,85,90,75,100,2,1,1
340,Psychic,None,55,55,55,85,55,30,5,0,Bug,Grass,55,63,90,50,80,42,5,0,1
341,Normal,None,135,85,40,40,85,5,4,0,Steel,Psychic,67,89,116,79,116,33,4,0,1
342,Electric,Normal,62,55,52,109,94,109,6,0,Fire,None,65,63,45,45,45,45,5,0,0
343,Ground,Fire,100,180,160,150,90,90,3,1,Electric,None,65,65,60,110,95,130,1,0,0
344,Fight,None,75,80,55,25,35,35,5,0,Grass,None,50,53,48,53,48,64,5,0,1
345,Rock,Dragon,58,89,77,45,45,48,6,0,Fight,None,50,105,79,35,110,76,1,0,1
346,Water,Rock,54,78,103,53,45,22,5,0,Rock,Ground,50,64,50,45,50,41,2,0,1
347,Dragon,Flying,91,134,95,100,100,80,1,0,Water,None,53,51,53,61,56,40,4,0,0
348,Psychic,None,116,55,85,107,95,29,5,0,Dark,Dragon,72,85,70,65,70,58,5,0,1
349,Grass,Fairy,40,27,60,37,50,66,5,0,Grass,None,123,100,62,97,81,68,6,0,1
350,Ground,Fire,100,180,160,150,90,90,3,1,Grass,Psychic,95,95,85,125,65,55,1,0,0
351,Ground,None,75,100,110,45,55,65,1,0,Fire,Dragon,78,130,111,130,85,100,1,0,1
352,Water,None,55,65,35,60,30,85,4,0,Water,None,50,70,50,50,50,40,3,0,0
353,Water,Fight,91,72,90,129,90,108,5,0,Normal,Flying,35,85,45,35,35,75,1,0,0
354,Electric,None,45,60,32,50,32,76,5,0,Water,Fight,91,72,90,129,90,108,5,0,1
355,Electric,Dragon,90,95,105,165,110,45,2,0,Dark,Fire,45,60,30,80,50,65,2,0,1
356,Grass,None,55,68,64,45,55,31,4,0,Bug,Flying,70,94,50,94,50,66,4,0,1
357,Poison,Fight,48,61,40,61,40,50,4,0,Normal,Flying,40,60,30,31,31,70,1,0,1
358,Fairy,None,44,38,39,61,79,42,6,0,Fire,None,40,45,40,62,60,60,6,0,1
359,Grass,Fairy,40,27,60,37,50,66,5,0,Bug,Grass,75,103,80,70,80,92,5,0,1
360,Fire,None,70,90,45,15,45,50,5,0,Rock,Water,60,115,105,65,70,80,1,0,1
361,Normal,Flying,80,115,80,65,55,93,5,0,Poison,Ground,90,92,87,75,85,76,1,0,0
362,Grass,None,55,68,64,45,55,31,4,0,Ghost,None,44,75,35,63,33,45,3,0,1
363,Electric,Fairy,67,58,57,81,67,101,6,0,Bug,Fire,55,85,55,50,55,60,5,0,0
364,Normal,None,78,70,61,50,61,100,3,0,Normal,None,90,55,75,60,75,30,1,0,0
365,Ice,None,95,110,80,70,80,50,5,0,Water,None,43,30,55,40,65,97,3,0,0
366,Dark,Flying,60,85,42,85,42,91,2,0,Fairy,None,62,48,66,59,57,49,6,0,0
367,Fairy,None,44,38,39,61,79,42,6,0,Ground,Dragon,50,70,50,50,50,70,3,0,1
368,Fight,None,50,105,79,35,110,76,1,0,Grass,None,50,85,40,85,40,35,3,0,0
369,Water,Ground,70,85,70,60,70,50,3,0,Poison,Flying,75,80,70,65,75,90,1,0,1
370,Water,None,100,100,90,150,140,90,3,1,Bug,Flying,55,35,50,55,110,85,2,0,0
371,Psychic,None,116,55,85,107,95,29,5,0,Grass,None,75,75,95,75,95,113,5,0,1
372,Electric,None,90,75,85,115,90,55,2,0,Ice,None,51,65,65,80,75,59,5,0,1
373,Ice,None,95,117,184,44,46,28,6,0,Fight,None,40,80,35,35,45,70,1,0,1
374,Ground,Dragon,50,70,50,50,50,70,3,0,Water,None,65,65,65,50,50,90,1,0,1
375,Fight,Dark,95,124,78,69,71,58,6,0,Steel,None,60,100,115,70,85,90,5,0,1
376,Water,Ground,95,85,85,65,65,35,2,0,Fire,None,39,52,43,60,50,65,2,0,0
377,Water,None,85,105,100,79,83,78,2,0,Psychic,Fairy,28,25,25,45,35,40,3,0,0
378,Psychic,None,60,25,35,70,80,60,3,0,Psychic,Flying,67,57,55,77,55,114,5,0,1
379,Psychic,None,75,125,70,125,70,115,4,1,Ghost,None,38,30,85,55,65,30,5,0,0
380,Ground,Ghost,89,124,80,55,80,55,5,0,Fire,Psychic,75,69,72,114,100,104,6,0,0
381,Normal,None,160,110,65,65,110,30,1,0,Steel,None,80,75,150,75,150,50,3,1,1
382,Psychic,Ghost,80,110,60,150,130,70,6,1,Fight,None,50,105,79,35,110,76,1,0,1
383,Normal,None,71,82,64,64,59,112,4,0,Normal,Flying,100,123,75,57,75,80,5,0,0
384,Water,None,55,65,35,60,30,85,4,0,Water,Flying,95,125,79,60,100,81,1,0,0
385,Normal,Flying,50,55,50,36,30,43,5,0,Grass,None,75,75,55,105,85,30,2,0,0
386,Psychic,Fairy,40,45,65,100,120,90,1,0,Rock,Grass,66,41,77,61,87,23,3,0,0
387,Normal,None,70,65,65,55,55,70,3,0,Ghost,Grass,55,85,122,58,75,99,6,0,1
388,Ghost,Grass,85,100,122,58,75,54,6,0,Steel,Rock,50,70,100,40,40,30,3,0,0
389,Water,None,65,80,80,59,63,58,2,0,Bug,Grass,60,95,80,60,80,30,1,0,0
390,Normal,Psychic,100,77,77,128,128,90,5,0,Normal,None,120,120,120,120,120,120,4,1,1
391,Fight,None,105,140,95,55,65,45,5,0,Grass,None,55,68,64,45,55,31,4,0,0
392,Psychic,None,65,40,50,125,60,30,5,0,Grass,None,50,53,48,53,48,64,5,0,1
393,Water,Dark,95,155,109,70,130,81,1,0,Psychic,Fight,68,165,95,65,115,110,4,0,1
394,Dragon,None,46,87,60,30,40,57,5,0,Water,None,45,67,60,35,50,63,1,0,1
395,Normal,None,75,95,60,65,60,115,5,0,Water,None,41,56,40,62,44,71,6,0,0
396,Ground,Psychic,60,70,105,70,120,75,3,0,Normal,None,35,46,34,35,45,20,2,0,0
397,Fairy,None,54,45,47,75,98,52,6,0,Water,None,80,80,80,80,80,80,4,0,1
398,Water,None,69,69,76,69,86,91,4,0,Bug,Flying,70,110,80,55,80,105,1,0,1
399,Fire,Flying,78,81,71,74,69,126,6,0,Steel,Ghost,59,110,150,45,49,35,6,0,0
400,Normal,None,55,55,50,45,65,55,1,0,Water,Rock,54,78,103,53,45,22,5,0,0
401,Ghost,Fire,60,55,90,145,90,80,5,0,Fire,Flying,78,104,78,159,115,100,1,0,1
402,Bug,Flying,70,80,102,80,102,40,4,0,Normal,Flying,45,50,43,40,38,62,6,0,1
403,Normal,None,64,51,23,51,23,28,3,0,Electric,None,40,30,50,55,55,100,1,0,0
404,Grass,Poison,60,70,65,125,105,90,4,0,Fight,None,35,35,35,35,35,35,2,0,0
405,Rock,None,70,100,115,30,65,30,2,0,Electric,Fairy,67,58,57,81,67,101,6,0,1
406,Normal,None,104,91,63,91,73,68,3,0,Normal,Flying,83,80,80,135,80,121,1,0,1
407,Bug,Flying,70,80,102,80,102,40,4,0,Grass,None,65,110,130,60,65,95,4,0,1
408,Dragon,Ice,125,120,90,170,100,95,5,1,Psychic,Flying,67,57,55,77,55,114,5,0,1
409,Normal,None,55,20,35,20,45,75,2,0,Ghost,Poison,60,65,60,130,75,110,1,0,1
410,Ground,Dark,60,82,45,45,45,74,5,0,Dark,Fight,65,90,115,45,115,58,5,0,0
411,Electric,None,45,63,37,65,55,95,2,0,Bug,Fire,55,85,55,50,55,60,5,0,0
412,Psychic,Fight,68,125,65,65,115,80,4,0,Bug,None,65,73,55,47,75,85,3,0,1
413,Fairy,None,54,45,47,75,98,52,6,0,Rock,Water,60,115,105,65,70,80,1,0,1
414,Poison,None,61,72,57,55,55,65,1,0,Ground,None,90,60,60,40,40,40,2,0,0
415,Water,None,20,10,55,15,20,80,1,0,Ghost,Dark,50,92,108,92,108,35,4,0,1
416,Ice,Ground,100,100,80,60,60,50,2,0,Normal,Flying,40,55,30,30,30,60,4,0,1
417,Rock,None,30,45,135,45,90,30,3,0,Fire,Fight,90,93,55,70,55,55,5,0,1
418,Rock,Ground,40,80,100,30,30,20,1,0,Psychic,Flying,72,58,80,103,80,97,5,0,1
419,Water,None,55,130,115,50,50,75,1,0,Dragon,Fairy,75,110,110,110,105,80,3,0,1
420,Grass,Flying,99,68,83,72,87,51,3,0,Water,Fight,91,72,90,129,90,108,5,0,0
421,Water,None,80,80,80,80,80,80,4,0,Normal,None,35,46,34,35,45,20,2,0,0
422,Fight,None,75,125,75,30,75,85,5,0,Normal,None,30,56,35,25,35,72,1,0,0
423,Water,None,100,100,90,150,140,90,3,1,Water,Ground,70,85,70,60,70,50,3,0,0
424,Fight,Steel,70,145,88,140,70,112,4,0,Water,Psychic,95,75,180,130,80,30,1,0,0
425,Normal,None,84,71,43,71,43,48,3,0,Ground,Dragon,80,100,80,80,80,100,3,0,1
426,Ghost,None,45,100,135,65,135,45,4,0,Ghost,Dragon,150,100,120,100,120,90,4,1,1
427,Rock,Steel,30,42,118,42,88,30,4,0,Poison,None,40,65,95,60,45,35,1,0,1
428,Rock,Water,30,80,90,55,45,55,1,0,Fairy,Flying,55,40,85,80,105,40,2,0,0
429,Steel,Psychic,100,100,100,100,100,100,3,1,Flying,None,79,100,80,110,90,121,5,1,1
430,Psychic,None,120,70,120,75,130,85,4,0,Water,Rock,74,108,133,83,65,32,5,0,0
431,Fight,Psychic,60,100,85,80,85,100,3,0,Fire,None,59,59,58,90,70,73,6,0,0
432,Water,Dark,45,90,20,65,20,65,3,0,Water,Ground,95,85,85,65,65,35,2,0,0
433,Psychic,None,65,50,70,95,80,65,3,0,Normal,None,38,36,38,32,36,57,6,0,0
434,Ghost,Grass,65,90,122,58,75,84,6,0,Bug,Flying,70,110,80,55,80,105,1,0,1
435,Fire,Ground,60,60,40,65,45,35,3,0,Grass,Flying,100,103,75,120,75,127,4,1,1
436,Water,Electric,125,58,58,76,76,67,2,0,Water,None,79,103,120,135,115,78,1,0,1
437,Water,Dark,70,120,40,95,40,95,3,0,Psychic,None,80,45,65,90,110,80,3,0,0
438,Electric,None,45,63,37,65,55,95,2,0,Normal,None,55,55,50,45,65,55,1,0,0
439,Water,Dark,63,120,85,90,55,55,3,0,Poison,Fight,83,106,65,86,65,85,4,0,1
440,Fire,Flying,78,104,78,159,115,100,1,0,Grass,None,65,55,115,100,40,60,1,0,0
441,Dragon,Psychic,80,80,90,110,130,110,3,1,Bug,None,50,20,55,25,25,30,1,0,0
442,Fight,None,50,95,95,35,110,70,2,0,Psychic,None,120,70,120,75,130,85,4,0,1
443,Ground,Psychic,60,70,105,70,120,75,3,0,Bug,Poison,45,25,50,25,25,35,1,0,0
444,Ice,None,70,50,30,95,135,105,5,0,Fire,None,65,95,57,100,85,93,1,0,0
445,Flying,None,79,100,80,110,90,121,5,1,Steel,Fairy,50,85,85,55,55,50,3,0,0
446,Bug,Flying,70,110,80,55,80,105,1,0,Grass,Poison,114,85,70,85,80,30,5,0,0
447,Psychic,None,106,110,90,154,90,130,1,1,Ice,None,55,70,40,60,40,40,5,0,0
448,Psychic,None,50,180,20,180,20,150,3,1,Ghost,Dragon,150,100,120,100,120,90,4,1,0
449,Normal,None,60,60,60,35,35,30,3,0,Electric,Steel,25,35,70,95,55,45,1,0,1
450,Grass,None,65,110,130,60,65,95,4,0,Water,None,170,90,45,90,45,60,3,0,0
451,Psychic,None,106,110,90,154,90,130,1,1,Bug,None,80,70,40,100,60,145,5,0,1
452,Water,Fairy,100,50,80,60,80,50,2,0,Ground,None,60,85,40,30,45,68,5,0,1
453,Rock,Water,70,60,125,115,70,55,1,0,Dragon,Fairy,75,110,110,110,105,80,3,0,1
454,Fire,None,65,100,70,80,80,105,1,0,Normal,None,73,95,62,85,65,85,2,0,0
455,Normal,None,55,20,35,20,45,75,2,0,Water,None,43,80,65,50,35,35,3,0,1
456,Water,Rock,55,55,85,65,85,35,2,0,Normal,None,255,10,10,75,135,55,2,0,1
457,Fire,Flying,62,73,55,56,52,84,6,0,Normal,None,103,60,86,60,86,50,5,0,0
458,Water,None,30,45,55,70,55,85,1,0,Fire,Normal,62,50,58,73,54,72,6,0,0
459,Water,None,65,80,80,59,63,58,2,0,Fight,None,105,140,95,55,65,45,5,0,0
460,Psychic,None,120,70,120,75,130,85,4,0,Ice,None,55,70,40,60,40,40,5,0,0
461,Electric,Steel,70,70,115,130,90,60,4,0,Dragon,Flying,91,134,95,100,100,80,1,0,1
462,Fight,None,45,85,50,55,50,65,5,0,Ice,None,80,80,80,80,80,80,3,0,1
463,Electric,None,20,40,15,35,35,60,2,0,Ground,None,108,112,118,68,72,47,4,0,1
464,Fire,None,45,60,40,70,50,45,3,0,Water,Electric,75,38,38,56,56,67,2,0,1
465,Psychic,Fairy,38,35,35,65,55,50,3,0,Electric,None,80,120,79,95,79,70,4,0,1
466,Dragon,Ground,58,70,45,40,45,42,4,0,Normal,Flying,60,110,70,60,60,100,1,0,1
467,Grass,None,66,65,48,62,57,52,6,0,Water,None,50,70,50,50,50,40,3,0,0
468,Fire,None,40,45,40,62,60,60,6,0,Water,None,35,65,35,65,35,65,2,0,1
469,Bug,None,40,29,45,29,45,36,4,0,Bug,None,65,47,55,73,75,85,3,0,1
470,Fire,Flying,90,100,90,125,85,90,1,1,Fairy,Flying,85,50,95,120,115,80,4,0,0
471,Psychic,None,80,105,105,105,105,80,4,1,Electric,None,90,75,85,115,90,55,2,0,0
472,Dragon,Ground,108,100,121,81,95,95,6,1,Steel,Ghost,59,110,150,45,49,35,6,0,0
473,Electric,None,75,123,67,95,85,95,4,0,Dragon,Flying,105,150,90,150,90,95,3,1,1
474,Normal,None,90,55,75,60,75,30,1,0,Grass,None,45,35,50,70,50,30,5,0,1
475,Grass,None,45,35,45,62,53,35,4,0,Fight,None,50,95,95,35,110,70,2,0,1
476,Dark,Steel,65,125,100,60,70,70,5,0,Water,Psychic,90,65,65,40,40,15,1,0,0
477,Ground,Dragon,50,70,50,50,50,70,3,0,Normal,Water,79,85,60,55,60,71,4,0,1
478,Bug,Flying,70,94,50,94,50,66,4,0,Grass,None,65,110,130,60,65,95,4,0,1
479,Fight,None,67,82,62,46,48,43,6,0,Psychic,Fight,68,165,95,65,115,110,4,0,1
480,Grass,Poison,40,30,35,50,70,55,4,0,Water,Electric,75,38,38,56,56,67,2,0,1
481,Ghost,None,64,165,75,93,83,75,3,0,Water,Fairy,70,20,50,20,50,40,2,0,0
482,Bug,None,37,25,41,25,41,25,4,0,Water,None,50,52,48,65,50,55,1,0,1
483,Bug,Poison,45,25,50,25,25,35,1,0,Ghost,None,45,100,135,65,135,45,4,0,1
484,Dragon,None,77,120,90,60,90,48,5,0,Psychic,None,106,150,70,194,120,140,1,1,1
485,Water,Rock,74,108,133,83,65,32,5,0,Water,Ground,100,150,110,95,110,70,3,0,1
486,Water,None,50,53,48,53,48,64,5,0,Normal,Fight,65,136,94,54,96,135,4,0,1
487,Water,None,55,104,105,94,75,52,3,0,Fairy,None,78,52,60,63,65,23,6,0,0
488,Bug,None,45,22,60,27,30,29,6,0,Dark,Flying,60,85,42,85,42,91,2,0,1
489,Water,None,85,105,55,85,50,115,4,0,Fairy,None,95,65,65,110,130,60,6,0,0
490,Psychic,Flying,72,58,80,103,80,97,5,0,Rock,None,70,100,115,30,65,30,2,0,0
491,Ground,Psychic,40,40,55,40,70,55,3,0,Fight,None,40,70,40,35,40,60,4,0,1
492,Normal,Water,79,85,60,55,60,71,4,0,Water,Ghost,55,40,50,65,85,40,5,0,0
493,Fairy,None,101,72,72,99,89,29,6,0,Grass,None,74,100,72,90,72,46,4,0,1
494,Dark,Fire,75,90,90,140,90,115,2,0,Ghost,Dark,50,92,108,92,108,35,4,0,0
495,Rock,Water,30,80,90,55,45,55,1,0,Rock,Water,72,105,115,54,86,68,6,0,1
496,Rock,Bug,75,125,100,70,80,45,3,0,Psychic,None,70,55,95,95,110,65,5,0,1
497,Ground,None,90,120,120,60,60,50,2,0,Psychic,Flying,55,45,43,55,43,72,5,0,1
498,Ground,None,100,150,140,100,90,90,3,1,Fairy,None,101,72,72,99,89,29,6,0,0
499,Bug,Flying,30,30,42,30,42,70,4,0,Psychic,None,74,48,76,83,81,104,6,0,1
500,Ground,Dark,60,82,45,45,45,74,5,0,Dragon,Ice,125,130,90,130,90,95,5,1,1
501,Grass,Poison,45,49,49,65,65,45,1,0,Ice,Ground,100,100,80,60,60,50,2,0,1
502,Bug,Flying,40,20,30,40,80,55,2,0,Fight,None,35,35,35,35,35,35,2,0,0
503,Bug,Steel,71,120,95,120,95,99,5,0,Fire,None,105,140,55,30,55,95,5,0,0
504,Normal,Flying,85,120,70,50,60,100,4,0,Rock,Steel,30,42,118,42,88,30,4,0,0
505,Bug,Rock,70,95,125,65,75,45,5,0,Ice,None,55,69,85,32,35,28,6,0,0
506,Water,None,30,45,55,70,55,85,1,0,Normal,None,50,45,45,35,35,50,3,0,0
507,Electric,Fire,50,65,107,105,107,86,4,0,Grass,Ice,90,92,75,92,85,60,4,0,0
508,Poison,None,50,50,62,40,62,65,5,0,Ghost,None,60,60,60,105,105,105,4,0,1
509,Bug,Flying,86,76,86,116,56,95,4,0,Psychic,None,55,50,45,135,95,120,1,0,1
510,Ghost,None,44,75,35,63,33,45,3,0,Normal,None,70,70,70,70,70,70,3,0,1
511,Rock,Flying,55,112,45,74,45,70,5,0,Electric,Flying,79,105,70,145,80,101,5,1,1
512,Water,Ground,95,85,85,65,65,35,2,0,Grass,Poison,45,49,49,65,65,45,1,0,1
513,Poison,Bug,40,50,90,30,55,65,4,0,Water,None,54,63,52,83,56,97,6,0,1
514,Normal,Fairy,90,30,15,40,20,15,2,0,Bug,Flying,60,45,50,90,80,70,1,0,1
515,Bug,Water,40,30,32,50,52,65,3,0,Poison,None,35,60,44,40,54,55,1,0,0
516,Ghost,None,58,50,145,95,105,30,5,0,Fire,None,115,115,85,90,75,100,2,1,1
517,Electric,Ghost,50,50,77,95,77,91,4,0,Bug,None,50,75,45,40,45,60,5,0,1
518,Grass,None,100,100,125,110,50,50,4,0,Electric,None,40,30,50,55,55,100,1,0,0
519,Fight,Steel,70,145,88,140,70,112,4,0,Rock,Dragon,82,121,119,69,59,71,6,0,0
520,Fire,None,90,110,80,100,80,95,1,0,Electric,None,40,45,40,65,40,65,3,0,0
521,Dragon,Flying,105,150,90,150,90,95,3,1,Electric,Flying,90,90,85,125,90,100,1,1,1
522,Psychic,Flying,106,90,130,90,154,110,2,1,Ghost,Fire,60,40,60,95,60,55,5,0,0
523,Grass,None,75,75,95,75,95,113,5,0,Bug,Poison,65,150,40,15,80,145,1,0,1
524,Normal,Fairy,103,60,126,80,126,50,5,0,Fight,Dark,95,124,78,69,71,58,6,0,1
525,Grass,Dark,70,115,60,115,60,55,3,0,Ghost,None,45,100,135,65,135,45,4,0,0
526,Dark,None,70,90,90,135,90,125,4,1,Water,None,55,65,35,60,30,85,4,0,0
527,Fairy,Flying,55,40,85,80,105,40,2,0,Fairy,None,60,80,50,40,40,30,2,0,0
528,Fire,Ground,70,100,70,105,75,40,3,0,Bug,Poison,45,25,50,25,25,35,1,0,0
529,Ground,None,10,55,25,35,45,95,1,0,Grass,None,40,45,35,65,55,70,3,0,0
530,Water,Poison,65,95,75,55,55,85,2,0,Water,Poison,40,40,35,50,100,70,1,0,0
531,Normal,Flying,60,110,70,60,60,100,1,0,Normal,Fight,65,136,94,54,96,135,4,0,1
532,Psychic,None,74,48,76,83,81,104,6,0,Ice,None,95,110,80,70,80,50,5,0,0
533,Bug,Rock,20,10,230,10,230,5,2,0,Fairy,Flying,55,40,85,80,105,40,2,0,1
534,Ghost,None,60,60,60,85,85,85,2,0,Fight,Psychic,30,40,55,40,55,60,3,0,0
535,Dark,Ghost,50,75,75,65,65,50,3,0,Bug,Water,40,30,32,50,52,65,3,0,1
536,Water,Flying,40,30,30,55,30,85,3,0,Psychic,None,60,45,70,75,85,55,5,0,0
537,Normal,None,38,30,41,30,41,60,3,0,Ghost,Dark,50,92,108,92,108,35,4,0,1
538,Water,None,85,105,100,79,83,78,2,0,Ghost,None,58,50,145,95,105,30,5,0,0
539,Dark,None,70,90,70,60,60,70,3,0,Ground,Psychic,40,40,55,40,70,55,3,0,0
540,Psychic,None,65,65,60,130,95,110,2,0,Poison,None,35,60,44,40,54,55,1,0,0
541,Water,None,130,70,35,70,35,60,3,0,Electric,None,45,63,37,65,55,95,2,0,1
542,Normal,None,255,10,10,75,135,55,2,0,Normal,None,75,95,60,65,60,115,5,0,1
543,Bug,None,65,47,55,73,75,85,3,0,Poison,Fight,48,61,40,61,40,50,4,0,0
544,Normal,Ground,85,56,77,50,77,78,6,0,Poison,Flying,40,45,35,30,40,55,1,0,1
545,Electric,None,60,90,55,90,80,110,1,0,Ground,Psychic,40,40,55,40,70,55,3,0,1
546,Electric,None,20,40,15,35,35,60,2,0,Grass,Ground,95,109,105,75,85,56,4,0,0
547,Bug,Water,40,30,32,50,52,65,3,0,Dark,None,65,130,60,75,60,75,3,0,1
548,Flying,Dragon,85,70,80,97,80,123,6,0,Bug,Poison,65,90,40,45,80,75,1,0,0
