,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
273,Steel,Dragon,100,120,120,150,100,90,4,1,Bug,Fight,80,185,115,40,105,75,2,0,0
274,Steel,Psychic,40,55,80,35,60,30,3,0,Normal,None,40,45,35,40,40,90,1,0,1
275,Ice,None,50,50,50,50,50,50,3,0,Fire,Fight,90,93,55,70,55,55,5,0,1
276,Water,None,100,100,100,100,100,100,4,0,Normal,None,103,60,86,60,86,50,5,0,0
277,Steel,Fight,91,90,129,90,72,108,5,1,Water,None,30,105,90,25,25,50,1,0,0
278,Poison,Ground,81,102,77,85,75,85,1,0,Electric,Flying,50,65,107,105,107,86,4,0,1
279,Ghost,Fire,50,30,55,65,55,20,5,0,Dark,Ice,70,120,65,45,85,125,4,0,1
280,Psychic,None,120,70,120,75,130,85,4,0,Electric,None,55,40,40,65,45,35,2,0,0
281,Grass,Flying,55,45,50,45,65,80,2,0,Normal,Flying,60,110,70,60,60,100,1,0,1
282,Psychic,None,55,50,45,135,95,120,1,0,Fight,None,65,105,60,60,70,95,1,0,0
283,Dragon,None,65,95,100,60,50,50,3,0,Fight,None,90,130,80,65,85,55,1,0,1
284,Dark,None,70,90,70,60,60,70,3,0,Psychic,None,62,48,54,63,60,68,6,0,0
285,Fire,Water,80,110,120,130,90,70,6,1,Ground,Rock,115,140,130,55,55,40,4,0,0
286,Dark,Steel,45,85,70,40,40,60,5,0,Steel,Ground,75,125,230,55,95,30,2,0,0
287,Grass,None,50,65,45,85,65,95,3,0,Water,None,53,51,53,61,56,40,4,0,0
288,Bug,Steel,75,90,140,60,60,40,2,0,Rock,Ground,35,45,160,30,45,70,1,0,1
289,Poison,None,50,50,62,40,62,65,5,0,Fire,None,85,97,66,105,66,65,5,0,1
290,Rock,Dragon,58,89,77,45,45,48,6,0,Grass,Ice,90,132,105,132,105,30,4,0,0
291,Ghost,Flying,90,50,34,60,44,70,4,0,Bug,None,37,25,41,25,41,25,4,0,0
292,Dragon,Flying,75,70,90,70,105,80,3,0,Grass,Poison,60,65,70,85,75,40,1,0,0
293,Bug,Steel,70,135,105,60,105,20,5,0,Normal,Water,79,85,60,55,60,71,4,0,1
294,Electric,None,55,40,40,65,45,35,2,0,Grass,None,56,61,65,48,45,38,6,0,1
295,Normal,None,55,66,44,44,56,85,4,0,Electric,None,60,40,50,75,85,95,3,0,1
296,Ice,None,71,95,85,110,95,79,5,0,Ground,Fire,100,180,160,150,90,90,3,1,1
297,Ground,Flying,65,75,105,35,65,85,2,0,Steel,Ghost,60,150,50,150,50,60,6,0,0
298,Rock,Water,42,52,67,39,56,50,6,0,Ice,Flying,90,85,100,95,125,85,1,1,1
299,Water,None,59,63,80,65,80,58,1,0,Dark,Flying,60,85,42,85,42,91,2,0,1
300,Bug,Poison,65,150,40,15,80,145,1,0,Dark,Psychic,53,54,53,37,46,45,6,0,0
301,Bug,Rock,70,95,125,65,75,45,5,0,Water,None,45,67,60,35,50,63,1,0,1
302,Water,None,100,100,90,150,140,90,3,1,Bug,Flying,55,35,50,55,110,85,2,0,0
303,Normal,None,80,80,80,55,55,90,3,0,Bug,Flying,65,155,120,65,90,105,1,0,1
304,Normal,None,75,80,60,65,90,102,6,0,Normal,None,55,66,44,44,56,85,4,0,0
305,Normal,None,75,95,60,65,60,115,5,0,Steel,None,60,80,95,70,85,50,5,0,0
306,Ground,Psychic,40,40,55,40,70,55,3,0,Water,Poison,40,40,35,50,100,70,1,0,1
307,Steel,None,70,140,230,60,80,50,3,0,Fire,Flying,78,104,78,159,115,100,1,0,1
308,Fire,Flying,78,81,71,74,69,126,6,0,Steel,Ghost,59,110,150,45,49,35,6,0,0
309,Ice,None,80,50,100,100,200,50,3,1,Rock,None,30,45,135,45,90,30,3,0,0
310,Normal,Flying,100,123,75,57,75,80,5,0,Water,None,85,105,55,85,50,115,4,0,1
311,Dragon,Flying,75,70,90,70,105,80,3,0,Fairy,None,90,120,75,60,60,45,2,0,1
312,Ground,None,50,50,95,40,50,35,1,0,Fight,None,50,105,79,35,110,76,1,0,1
313,Psychic,None,50,150,50,150,50,150,3,1,Bug,None,45,30,35,20,20,45,1,0,0
314,Water,None,43,80,65,50,35,35,3,0,Dark,Fight,50,75,70,35,70,48,5,0,1
315,Dark,None,95,65,110,60,130,65,2,0,Rock,Dark,100,164,150,95,120,71,2,0,1
316,Dragon,Ice,125,120,90,170,100,95,5,1,Ground,Dark,60,82,45,45,45,74,5,0,0
317,Water,None,85,105,100,79,83,78,2,0,Fire,None,65,63,45,45,45,45,5,0,0
318,Rock,Water,42,52,67,39,56,50,6,0,Psychic,None,60,48,45,43,90,42,1,0,0
319,Ice,Psychic,65,50,35,115,95,95,1,0,Bug,Flying,65,65,45,75,45,95,2,0,1
320,Water,None,80,80,80,80,80,80,4,0,Ice,Water,70,40,50,55,50,25,3,0,0
321,Water,Fight,91,72,90,129,90,108,5,0,Psychic,None,74,48,76,83,81,104,6,0,0
322,Ground,Flying,89,145,90,105,80,91,5,1,Rock,Psychic,70,95,85,55,65,70,3,0,0
323,Water,None,50,53,62,58,63,44,6,0,Normal,None,85,80,90,105,95,60,2,0,1
324,Ghost,Poison,60,65,80,170,95,130,1,0,Fight,Dark,95,124,78,69,71,58,6,0,0
325,Fire,Fight,110,123,65,100,65,65,5,0,Grass,None,45,45,55,45,55,63,5,0,0
326,Grass,Poison,50,60,45,100,80,65,3,0,Water,Ground,111,83,68,92,82,39,4,0,0
327,Ground,Dark,60,82,45,45,45,74,5,0,Fight,Steel,70,145,88,140,70,112,4,0,1
328,Dark,None,60,105,60,120,60,105,5,0,Rock,Water,30,80,90,55,45,55,1,0,0
329,Normal,None,65,80,65,35,65,60,5,0,Ghost,Dragon,150,120,100,120,100,90,4,1,1
330,Poison,None,70,43,53,43,53,40,3,0,Ice,Ghost,70,80,70,80,70,110,4,0,1
331,Steel,Rock,70,110,180,60,60,50,3,0,Normal,None,60,60,60,35,35,30,3,0,0
332,Steel,Psychic,100,100,100,100,100,100,3,1,Electric,Ghost,50,50,77,95,77,91,4,0,0
333,Bug,None,65,125,100,55,70,85,1,0,Water,None,43,80,65,50,35,35,3,0,0
334,Dragon,Flying,95,145,130,120,90,120,3,0,Dark,Fire,45,60,30,80,50,65,2,0,0
335,Electric,Flying,50,65,107,105,107,86,4,0,Psychic,Flying,67,57,55,77,55,114,5,0,1
336,Rock,Steel,30,42,118,42,88,30,4,0,Fairy,None,50,25,28,45,55,15,2,0,0
337,Psychic,None,60,48,45,43,90,42,1,0,Rock,Bug,45,95,50,40,50,75,3,0,1
338,Psychic,None,60,48,45,43,90,42,1,0,Ice,None,80,80,80,80,80,80,3,0,1
339,Water,Rock,74,108,133,83,65,32,5,0,Water,None,55,65,95,95,45,85,1,0,1
340,Bug,Ghost,1,90,45,30,30,40,3,0,Fire,None,44,58,44,58,44,61,4,0,1
341,Ghost,Grass,85,110,76,65,82,56,6,0,Electric,Ghost,50,50,77,95,77,91,4,0,1
342,Water,None,130,65,60,110,95,65,1,0,Ice,Ground,110,130,80,70,60,80,4,0,1
343,Water,Flying,75,87,63,87,63,98,5,0,Steel,Ground,75,125,230,55,95,30,2,0,0
344,Fire,None,45,75,37,70,55,83,2,0,Ghost,Grass,85,110,76,65,82,56,6,0,0
345,Water,None,95,60,79,100,125,81,3,0,Water,Electric,75,38,38,56,56,67,2,0,0
346,Steel,Psychic,80,135,130,95,90,70,3,0,Psychic,None,74,48,76,83,81,104,6,0,1
347,Dragon,Ground,108,100,121,81,95,95,6,1,Dragon,None,45,50,35,55,75,40,6,0,0
348,Electric,Ice,50,65,107,105,107,86,4,0,Dragon,Flying,105,180,100,180,100,115,3,1,1
349,Normal,Flying,52,65,55,58,62,60,1,0,Grass,Poison,69,55,45,55,55,15,5,0,0
350,Rock,None,97,165,60,65,50,58,4,0,Normal,Flying,40,60,30,31,31,70,1,0,1
351,Poison,Dark,63,63,47,41,41,74,4,0,Fire,None,58,64,58,80,65,80,1,0,1
352,Psychic,Fire,100,100,100,100,100,100,5,1,Water,Grass,80,70,70,90,100,70,3,0,0
353,Water,Ice,50,95,180,85,45,70,1,0,Ground,Electric,109,66,84,81,99,32,5,0,0
354,Grass,None,65,110,130,60,65,95,4,0,Normal,Flying,60,85,60,50,50,125,3,0,1
355,Ground,None,50,50,95,40,50,35,1,0,Ghost,Grass,43,70,48,50,60,38,6,0,1
356,Poison,None,60,85,69,65,79,80,1,0,Ghost,Poison,60,65,80,170,95,130,1,0,1
357,Electric,Steel,25,35,70,95,55,45,1,0,Normal,None,60,60,60,35,35,30,3,0,1
358,Steel,None,80,75,150,75,150,50,3,1,Grass,None,65,110,130,60,65,95,4,0,1
359,Bug,Flying,70,94,50,94,50,66,4,0,Fire,Fight,64,78,52,78,52,81,4,0,1
360,Bug,Steel,70,150,140,65,100,75,2,0,Water,Ground,105,95,75,85,75,74,5,0,0
361,Grass,Poison,69,55,45,55,55,15,5,0,Ice,Ground,100,100,80,60,60,50,2,0,1
362,Electric,Dragon,90,95,105,165,110,45,2,0,Water,None,45,67,60,35,50,63,1,0,1
363,Ghost,Grass,85,100,122,58,75,54,6,0,Ground,None,100,150,140,100,90,90,3,1,1
364,Water,Rock,55,55,85,65,85,35,2,0,Grass,None,45,35,50,70,50,30,5,0,0
365,Water,None,45,67,60,35,50,63,1,0,Rock,Dark,100,164,150,95,120,71,2,0,1
366,Fight,None,40,70,40,35,40,60,4,0,Normal,None,78,70,61,50,61,100,3,0,1
367,Water,Psychic,95,75,110,100,80,30,1,0,Water,Ground,95,85,85,65,65,35,2,0,1
368,Ghost,Flying,150,80,44,90,54,80,4,0,Grass,Dark,90,100,60,90,60,80,3,0,1
369,Grass,Dark,70,70,40,60,40,60,3,0,Grass,None,123,100,62,97,81,68,6,0,1
370,Ice,Ground,100,100,80,60,60,50,2,0,Bug,Flying,70,80,102,80,102,40,4,0,1
371,Electric,None,35,55,40,50,50,90,1,0,Poison,Water,50,60,60,60,60,30,6,0,0
372,Electric,Fairy,67,58,57,81,67,101,6,0,Poison,None,70,62,67,55,55,56,1,0,0
373,Flying,Dragon,85,70,80,97,80,123,6,0,Water,Ice,130,85,80,85,95,60,1,0,0
374,Poison,Water,50,60,60,60,60,30,6,0,Ground,Rock,105,130,120,45,45,40,1,0,1
375,Fight,Psychic,60,60,75,60,75,80,3,0,Bug,None,38,35,40,27,25,35,6,0,0
376,Water,Ground,95,85,85,65,65,35,2,0,Grass,Poison,45,49,49,65,65,45,1,0,1
377,Ghost,Poison,60,65,60,130,75,110,1,0,Dragon,Flying,75,70,90,70,105,80,3,0,0
378,Bug,Flying,60,45,50,90,80,70,1,0,Grass,None,50,53,48,53,48,64,5,0,0
379,Bug,Rock,70,95,125,65,75,45,5,0,Ground,None,45,100,45,45,45,10,3,0,0
380,Psychic,Fire,100,100,100,100,100,100,5,1,Dark,None,65,150,60,115,60,115,3,0,1
381,Fairy,None,70,45,48,60,65,35,1,0,Electric,None,65,65,60,110,95,130,1,0,1
382,Bug,Flying,70,60,62,80,82,60,3,0,Electric,Dragon,90,95,105,165,110,45,2,0,0
383,Normal,None,110,160,110,80,110,100,4,1,Water,None,30,45,55,70,55,85,1,0,0
384,Electric,None,60,85,49,60,49,60,4,0,Psychic,Fight,68,125,65,65,115,80,4,0,1
385,Steel,Dragon,100,120,120,150,100,90,4,1,Normal,Psychic,70,80,65,90,65,85,2,0,0
386,Dragon,Flying,105,180,100,180,100,115,3,1,Rock,Dark,100,134,110,95,100,61,2,0,0
387,Normal,None,85,76,64,45,55,90,2,0,Water,Psychic,60,75,85,100,85,115,1,0,1
388,Normal,Flying,40,60,30,31,31,70,1,0,Fire,Flying,62,73,55,56,52,84,6,0,1
389,Bug,Steel,70,150,140,65,100,75,2,0,Bug,Fire,55,85,55,50,55,60,5,0,0
390,Water,Dark,95,155,109,70,130,81,1,0,Steel,Ghost,59,110,150,45,49,35,6,0,0
391,Ground,None,90,120,120,60,60,50,2,0,Water,Poison,40,40,35,50,100,70,1,0,1
392,Psychic,None,50,180,20,180,20,150,3,1,Ghost,Poison,30,35,30,100,35,80,1,0,0
393,Fairy,None,95,65,65,110,130,60,6,0,Psychic,None,74,48,76,83,81,104,6,0,1
394,Electric,None,90,85,75,115,100,115,2,1,Water,Ground,55,45,45,25,25,15,2,0,0
395,Normal,None,85,76,64,45,55,90,2,0,Water,Ground,110,78,73,76,71,60,3,0,0
396,Ice,Ground,50,50,40,30,30,50,2,0,Rock,Flying,75,140,65,112,65,110,5,0,1
397,Dragon,Ice,125,120,90,170,100,95,5,1,Normal,None,75,80,60,65,90,102,6,0,1
398,Fairy,None,54,45,47,75,98,52,6,0,Dark,None,41,50,37,50,37,66,5,0,1
399,Grass,Poison,45,49,49,65,65,45,1,0,Grass,Dark,70,115,60,115,60,55,3,0,1
400,Psychic,None,65,40,50,125,60,30,5,0,Poison,None,60,85,69,65,79,80,1,0,1
401,Normal,None,84,71,43,71,43,48,3,0,Normal,Flying,65,90,65,61,61,100,1,0,1
402,Psychic,None,50,180,20,180,20,150,3,1,Ghost,Grass,65,90,122,58,75,84,6,0,0
403,Fire,Fight,90,93,55,70,55,55,5,0,Flying,None,79,100,80,110,90,121,5,1,1
404,Normal,Flying,83,80,80,135,80,121,1,0,Grass,Poison,65,90,50,85,45,55,1,0,0
405,Dragon,Flying,95,145,130,120,90,120,3,0,Grass,None,45,35,45,62,53,35,4,0,0
406,Steel,Ghost,60,150,50,150,50,60,6,0,Water,None,65,80,80,59,63,58,2,0,1
407,Ground,Rock,80,85,95,30,30,25,1,0,Fire,None,70,90,45,15,45,50,5,0,1
408,Fire,None,45,60,40,70,50,45,3,0,Water,Ground,111,83,68,92,82,39,4,0,0
409,Electric,Steel,70,70,115,130,90,60,4,0,Electric,Normal,44,38,33,61,43,70,6,0,1
410,Grass,None,56,61,65,48,45,38,6,0,Dragon,None,41,64,45,50,50,50,1,0,1
411,Water,None,41,56,40,62,44,71,6,0,Normal,None,65,80,65,35,65,60,5,0,0
412,Bug,Poison,30,45,59,30,39,57,5,0,Steel,None,40,55,70,45,60,30,5,0,0
413,Psychic,Fairy,28,25,25,45,35,40,3,0,Rock,Ground,40,80,100,30,30,20,1,0,1
414,Ground,Electric,109,66,84,81,99,32,5,0,Ground,None,108,112,118,68,72,47,4,0,1
415,Ice,Ground,110,130,80,70,60,80,4,0,Ground,None,10,55,25,35,45,95,1,0,1
416,Grass,None,40,45,35,65,55,70,3,0,Grass,None,60,62,80,63,80,60,2,0,0
417,Water,None,59,63,80,65,80,58,1,0,Fairy,None,78,65,68,112,154,75,6,0,1
418,Normal,Fight,100,128,90,77,77,128,5,0,Electric,Steel,25,35,70,95,55,45,1,0,0
419,Fight,None,120,100,85,30,85,45,5,0,Bug,None,65,125,100,55,70,85,1,0,1
420,Psychic,Fairy,28,25,25,45,35,40,3,0,Normal,None,120,120,120,120,120,120,4,1,1
421,Normal,Water,79,85,60,55,60,71,4,0,Psychic,None,65,40,50,125,60,30,5,0,0
422,Fire,Fight,110,123,65,100,65,65,5,0,Psychic,None,70,55,95,95,110,65,5,0,1
423,Poison,Water,50,60,60,60,60,30,6,0,Normal,Fairy,50,20,40,20,40,20,3,0,0
424,Grass,Psychic,60,40,80,60,45,40,1,0,Water,Ground,100,110,90,85,90,60,3,0,1
425,Grass,Flying,55,45,50,45,65,80,2,0,Water,None,54,63,52,83,56,97,6,0,1
426,Poison,Dark,70,90,110,60,75,95,4,0,Bug,None,45,22,60,27,30,29,6,0,0
427,Psychic,Fairy,20,25,45,70,90,60,4,0,Dark,Steel,65,125,100,60,70,70,5,0,1
428,Bug,None,45,30,35,20,20,45,1,0,Poison,None,35,60,44,40,54,55,1,0,1
429,Grass,Psychic,60,40,80,60,45,40,1,0,Water,None,41,56,40,62,44,71,6,0,1
430,Fairy,None,70,45,48,60,65,35,1,0,Bug,Ghost,1,90,45,30,30,40,3,0,1
431,Fire,None,40,40,40,70,40,20,2,0,Dragon,Ground,108,100,121,81,95,95,6,1,1
432,Dragon,Ground,108,100,121,81,95,95,6,1,Steel,Ghost,59,110,150,45,49,35,6,0,0
433,Fight,None,40,70,40,35,40,60,4,0,Normal,Flying,45,40,60,40,75,50,3,0,0
434,Ice,None,70,50,30,95,135,105,5,0,Water,None,130,65,60,110,95,65,1,0,0
435,Electric,Flying,90,90,85,125,90,100,1,1,Water,None,75,75,60,83,60,60,5,0,0
436,Fight,None,120,100,85,30,85,45,5,0,Normal,Flying,35,85,45,35,35,75,1,0,1
437,Grass,Flying,100,103,75,120,75,127,4,1,Rock,None,97,165,60,65,50,58,4,0,0
438,Dark,Ghost,50,75,75,65,65,50,3,0,Electric,None,85,115,80,105,80,50,5,0,1
439,Ghost,Dragon,150,120,100,120,100,90,4,1,Bug,None,80,70,40,100,60,145,5,0,1
440,Normal,Flying,40,60,30,31,31,70,1,0,Normal,None,55,70,55,40,55,85,2,0,1
441,Ghost,Grass,55,85,122,58,75,99,6,0,Fire,None,38,41,40,50,65,65,1,0,0
442,Dark,None,70,90,90,135,90,125,4,1,Normal,Flying,63,60,55,50,50,71,1,0,0
443,Fight,None,75,80,55,25,35,35,5,0,Water,None,65,65,65,50,50,90,1,0,1
444,Bug,Fire,55,85,55,50,55,60,5,0,Grass,Poison,75,80,85,110,90,50,1,0,0
445,Dragon,Psychic,80,130,100,160,120,110,3,1,Flying,Dragon,85,70,80,97,80,123,6,0,1
446,Bug,Ground,60,79,105,59,85,36,4,0,Fire,Ground,70,100,70,105,75,40,3,0,1
447,Psychic,None,116,55,85,107,95,29,5,0,Dragon,Ground,58,70,45,40,45,42,4,0,1
448,Psychic,None,65,50,70,95,80,65,3,0,Ground,Dragon,80,100,80,80,80,100,3,0,1
449,Normal,None,80,80,80,55,55,90,3,0,Normal,None,38,36,38,32,36,57,6,0,0
450,Poison,Fight,83,106,65,86,65,85,4,0,Ghost,Poison,45,50,45,115,55,95,1,0,1
451,Grass,Poison,65,90,50,85,45,55,1,0,Bug,None,50,35,55,25,25,15,3,0,0
452,Rock,None,50,80,95,10,45,10,4,0,Water,Ground,75,65,55,65,55,69,5,0,1
453,Water,None,41,56,40,62,44,71,6,0,Electric,None,80,120,79,95,79,70,4,0,0
454,Grass,None,60,40,60,40,60,35,3,0,Water,Grass,80,70,70,90,100,70,3,0,1
455,Water,None,79,103,120,135,115,78,1,0,Poison,Fight,48,61,40,61,40,50,4,0,0
456,Psychic,None,45,30,50,65,50,45,4,0,Normal,Flying,40,55,30,30,30,85,3,0,1
457,Poison,None,73,100,60,100,60,65,3,0,Dark,Fire,75,90,90,140,90,115,2,0,1
458,Ice,None,95,117,184,44,46,28,6,0,Grass,None,60,40,60,40,60,35,3,0,1
459,Normal,None,75,95,60,65,60,115,5,0,Bug,Steel,58,109,112,48,48,109,5,0,0
460,Electric,Flying,50,65,107,105,107,86,4,0,Rock,Flying,80,105,65,60,75,130,1,0,1
461,Fire,Flying,78,81,71,74,69,126,6,0,Bug,Poison,70,65,60,90,75,90,1,0,0
462,Fire,None,85,97,66,105,66,65,5,0,Psychic,None,75,75,75,125,95,40,5,0,0
463,Fire,Fight,90,93,55,70,55,55,5,0,Bug,Steel,60,69,95,69,95,36,4,0,0
464,Water,Flying,60,50,100,85,70,65,3,0,Normal,None,95,80,105,40,70,100,2,0,1
465,Poison,Flying,85,90,80,70,80,130,2,0,Water,None,35,65,35,65,35,65,2,0,0
466,Normal,Flying,45,50,43,40,38,62,6,0,Water,Ground,100,110,90,85,90,60,3,0,0
467,Dark,Flying,126,131,95,131,98,99,6,1,Grass,None,70,60,75,110,75,90,5,0,0
468,Electric,Fairy,67,58,57,81,67,101,6,0,Electric,None,60,90,55,90,80,110,1,0,1
469,Normal,None,160,110,65,65,110,30,1,0,Bug,Ground,60,79,105,59,85,36,4,0,1
470,Normal,None,255,10,10,75,135,55,2,0,Electric,Water,50,65,107,105,107,86,4,0,1
471,Fight,None,50,95,95,35,110,70,2,0,Grass,Fairy,60,67,85,77,75,116,5,0,1
472,Fight,Psychic,30,40,55,40,55,60,3,0,Water,Grass,60,50,50,60,70,50,3,0,0
473,Steel,Psychic,80,145,150,105,110,110,3,0,Dark,None,65,150,60,115,60,115,3,0,1
474,Grass,Poison,45,49,49,65,65,45,1,0,Normal,Psychic,70,80,65,90,65,85,2,0,1
475,Fight,None,40,80,35,35,45,70,1,0,Dark,Psychic,86,92,88,68,75,73,6,0,1
476,Water,None,55,130,115,50,50,75,1,0,Grass,None,40,40,50,30,30,30,3,0,0
477,Grass,Fairy,60,67,85,77,75,116,5,0,Water,Psychic,90,65,65,40,40,15,1,0,0
478,Normal,None,84,71,43,71,43,48,3,0,Normal,Grass,80,100,70,60,70,95,5,0,1
479,Bug,None,77,85,51,55,51,65,4,0,Ground,None,100,150,140,100,90,90,3,1,1
480,Bug,Ghost,1,90,45,30,30,40,3,0,Bug,Flying,60,70,50,100,50,65,3,0,1
481,Bug,None,38,35,40,27,25,35,6,0,Water,Rock,100,90,130,45,65,55,3,0,1
482,Electric,None,70,75,80,135,80,135,3,0,Fire,None,38,41,40,50,65,65,1,0,0
483,Fire,Psychic,75,69,72,114,100,104,6,0,Normal,None,55,50,40,40,40,75,5,0,0
484,Dark,None,95,65,110,60,130,65,2,0,Normal,None,65,76,84,54,96,105,4,0,1
485,Flying,None,79,115,70,125,80,111,5,1,Electric,None,70,75,80,135,80,135,3,0,1
486,Psychic,Flying,65,75,70,95,70,95,2,0,Ice,Flying,45,55,45,65,45,75,2,0,0
487,Psychic,Fairy,38,35,35,65,55,50,3,0,Dragon,Ground,58,70,45,40,45,42,4,0,0
488,Fire,Ground,60,60,40,65,45,35,3,0,Electric,Flying,79,105,70,145,80,101,5,1,1
489,Grass,None,56,61,65,48,45,38,6,0,Fight,Psychic,60,60,75,60,75,80,3,0,1
490,Dark,None,41,50,37,50,37,66,5,0,Fight,None,50,120,53,35,110,87,1,0,1
491,Fight,None,40,80,35,35,45,70,1,0,Water,None,76,48,48,57,62,34,4,0,0
492,Water,Fairy,100,50,80,60,80,50,2,0,Water,None,50,53,48,53,48,64,5,0,1
493,Ground,Rock,115,140,130,55,55,40,4,0,Water,Ground,55,45,45,25,25,15,2,0,0
494,Electric,None,60,40,50,75,85,95,3,0,Grass,Ice,90,132,105,132,105,30,4,0,1
495,Ghost,None,45,100,135,65,135,45,4,0,Poison,Ground,90,92,87,75,85,76,1,0,1
496,Grass,None,50,53,48,53,48,64,5,0,Normal,Flying,80,115,80,65,55,93,5,0,1
497,Poison,None,73,100,60,100,60,65,3,0,Ground,Electric,109,66,84,81,99,32,5,0,0
498,Dark,None,95,65,110,60,130,65,2,0,Fire,None,39,52,43,60,50,65,1,0,1
499,Bug,Fight,80,185,115,40,105,75,2,0,Electric,None,85,115,80,105,80,50,5,0,0
500,Electric,None,75,123,67,95,85,95,4,0,Dragon,None,68,75,53,83,113,60,6,0,0
501,Bug,None,50,75,45,40,45,60,5,0,Grass,None,45,35,50,70,50,30,5,0,0
502,Bug,Steel,70,150,140,65,100,75,2,0,Dragon,Ground,68,90,65,50,55,82,4,0,1
503,Grass,None,45,45,55,45,55,63,5,0,Water,None,55,65,95,95,45,85,1,0,1
504,Poison,None,80,80,50,40,50,25,1,0,Electric,Steel,70,70,115,130,90,60,4,0,1
505,Steel,Psychic,57,24,86,24,86,23,4,0,Poison,None,70,43,53,43,53,40,3,0,0
506,Fire,Fight,80,120,70,110,70,80,3,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
507,Rock,Ground,80,120,130,55,65,45,1,0,Dragon,None,77,120,90,60,90,48,5,0,1
508,Fire,None,38,41,40,50,65,65,1,0,Normal,Flying,40,55,30,30,30,60,4,0,0
509,Grass,Ground,95,109,105,75,85,56,4,0,Steel,None,60,100,115,70,85,90,5,0,1
510,Grass,None,123,100,62,97,81,68,6,0,Fire,Normal,86,68,72,109,66,106,6,0,1
511,Fight,None,105,140,95,55,65,45,5,0,Dragon,Fire,100,120,100,150,120,90,5,1,1
512,Flying,None,79,100,80,110,90,121,5,1,Fight,Flying,78,92,75,74,63,118,6,0,0
513,Fire,Ground,70,120,100,145,105,20,3,0,Ground,Dragon,50,70,50,50,50,70,3,0,1
514,Grass,Dark,90,100,60,90,60,80,3,0,Normal,None,73,95,62,85,65,85,2,0,1
515,Normal,None,35,46,34,35,45,20,2,0,Water,None,65,80,80,59,63,58,2,0,1
516,Ice,Ground,110,130,80,70,60,80,4,0,Water,None,85,105,100,79,83,78,2,0,0
517,Normal,Water,79,85,60,55,60,71,4,0,Ice,Ground,100,100,80,60,60,50,2,0,0
518,Ice,Water,70,40,50,55,50,25,3,0,Water,None,20,10,55,15,20,80,1,0,0
519,Grass,Poison,60,70,65,125,105,90,4,0,Rock,Fairy,50,50,150,50,150,50,6,0,0
520,Ice,Water,110,80,90,95,90,65,3,0,Grass,None,70,85,65,105,85,120,3,0,1
521,Water,Steel,84,86,88,111,101,60,4,0,Normal,Flying,80,115,80,65,55,93,5,0,1
522,Psychic,Fairy,20,25,45,70,90,60,4,0,Psychic,Fairy,28,25,25,45,35,40,3,0,0
523,Normal,None,59,45,40,35,40,31,4,0,Normal,Fairy,115,45,20,45,25,20,1,0,0
524,Normal,Flying,80,115,80,65,55,93,5,0,Rock,Psychic,70,95,85,55,65,70,3,0,0
525,Poison,Dark,103,93,67,71,61,84,4,0,Steel,None,40,55,70,45,60,30,5,0,1
526,Ice,None,55,69,85,32,35,28,6,0,Fairy,None,60,80,50,40,40,30,2,0,1
527,Psychic,None,74,48,76,83,81,104,6,0,Rock,None,55,75,85,25,25,15,5,0,0
528,Psychic,None,60,48,45,43,90,42,1,0,Grass,None,65,110,130,60,65,95,4,0,1
529,Ground,Psychic,40,40,55,40,70,55,3,0,Steel,None,60,100,115,70,85,90,5,0,1
530,Bug,Steel,75,90,140,60,60,40,2,0,Water,Psychic,95,75,110,100,80,30,1,0,0
531,Poison,Flying,75,80,70,65,75,90,1,0,Fire,Normal,86,68,72,109,66,106,6,0,1
532,Grass,None,75,98,63,98,63,101,5,0,Rock,Flying,80,105,65,60,75,130,1,0,1
533,Rock,Water,72,105,115,54,86,68,6,0,Psychic,Flying,40,50,45,70,45,70,2,0,1
534,Fire,None,73,76,75,81,100,100,1,0,Fire,Fight,60,85,60,85,60,55,3,0,0
535,Steel,Ghost,45,80,100,35,37,28,6,0,Water,Electric,75,38,38,56,56,67,2,0,1
536,Psychic,None,100,100,100,100,100,100,1,0,Normal,Flying,40,60,30,31,31,70,1,0,0
537,Grass,None,61,78,95,56,58,57,6,0,Ghost,Fire,50,30,55,65,55,20,5,0,0
538,Water,None,20,15,20,10,55,80,3,0,Ground,Dragon,50,70,50,50,50,70,3,0,0
539,Dark,None,35,55,35,30,30,35,3,0,Water,None,50,65,64,44,48,43,2,0,1
540,Poison,None,65,90,120,85,70,60,1,0,Fire,None,39,52,43,60,50,65,1,0,1
541,Dark,Fire,45,60,30,80,50,65,2,0,Bug,Flying,30,30,42,30,42,70,4,0,1
542,Rock,Bug,45,95,50,40,50,75,3,0,Normal,Water,79,85,60,55,60,71,4,0,0
543,Poison,None,65,90,120,85,70,60,1,0,Fire,None,58,64,58,80,65,80,2,0,1
544,Fight,None,35,35,35,35,35,35,2,0,Water,Dark,45,90,20,65,20,65,3,0,1
545,Normal,Flying,40,60,30,31,31,70,1,0,Ground,Ghost,59,74,50,35,50,35,5,0,0
546,Psychic,None,80,45,65,90,110,80,3,0,Rock,None,67,125,40,30,30,58,4,0,0
547,Fight,Psychic,60,100,85,80,85,100,3,0,Water,None,100,100,100,100,100,100,4,0,1
